what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328687244160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687244751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687248669
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687259668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687303939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687315871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687317115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687318754
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687343609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687346325
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687509638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687524312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687573321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687574531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687575937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687576981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687662165
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687666816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687708736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687709422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687714198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687716056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687736112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687736712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328688403785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328688413502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328688415412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328688675747
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328688681461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328688724583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328688735222
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328688736057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328688739176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328688757335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328688764771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328688819445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328688819807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689050667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689087142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689088110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328689113880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689157290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689166824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689170481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689170566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689207931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689208964
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689209319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689219475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689219785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689248320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689295684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689303521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328689305268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328689323247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328689323620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689374754
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689376313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689376554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689389712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689451366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689451496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689460908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328689503044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328689505317
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328689528860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328689618086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328689619100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328689639415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328689641375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689685687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689713177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689747964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689756531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328689779169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328689780076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689780881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689783593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328689784559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689789665
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689795208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689797948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328689802827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328689806114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328689807735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328689810123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328689812533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689814118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689817758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689956265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689962458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689970969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689971325
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689980270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690005802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690187799
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1328690198413
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690207686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690252353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690462212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690479223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690494778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328690529883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690534393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690536020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328690536723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328690589800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690591997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690599403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328690600911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690610651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690637051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690641104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690642382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690642847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690659530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690667834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690669274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690669718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690671022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690673261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690718003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690719571
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690773433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690775228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690785431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690787811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690793625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690796173
